Server,Domain,Operating-System
ABN-WMK-APP-T16,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-T17,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-WAS-12,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-WAS-11,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-WAS-10,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-WAS-09,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-WAS-T18,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-WAS-T17,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-WAS-T16,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-WAS-T15,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-HPA-01,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-HPA-D01,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-SQL-D05,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-HPA-03,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-SQL-03,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-HPA-07,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-HPA-08,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-HPA-09,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-HPA-12,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-HPA-13,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-T33,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-FHG-03,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-T34,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WEB-T09,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-SQL-D06,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D05,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-D06,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-D07,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-D08,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-D09,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-D11,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-D12,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-FHG-D03,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-FXI-D03,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-FXI-D04,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-WEB-D01,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-D13,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-SQL-D07,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-D07,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-WAS-D08,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-SQL-D08,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-IHM-D06,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-IHM-D05,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-T35,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-T36,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-T37,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-FHG-T08,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-FXI-T10,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-FXI-T11,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-WAS-T31,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-WAS-T32,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-T28,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-WEB-T10,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-T29,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-T30,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-T31,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-T32,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-SQL-T15,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-SQL-T14,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-IHM-T16,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-IHM-T15,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-SQL-T16,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-SQL-T17,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-IHM-T18,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-IHM-T17,wmk.tzghosting.net,Windows Server 2008 R2 Standard
csn-wmk-zdc-01,wmk.tzghosting.net,Windows Server 2008 R2 Standard
csn-wmk-was-15,wmk.tzghosting.net,Windows Server 2012 R2 Standard
csn-wmk-was-16,wmk.tzghosting.net,Windows Server 2012 R2 Standard
csn-wmk-was-17,wmk.tzghosting.net,Windows Server 2012 R2 Standard
csn-wmk-was-18,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T45,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-D13,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-D14,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-D15,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-D16,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T46,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T47,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T48,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T49,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T50,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T51,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T52,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T53,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T54,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T55,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T56,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T57,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T58,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T59,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T60,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T61,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T62,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T63,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T64,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T65,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T66,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-D17,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-D18,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-T40,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-T41,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-T42,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-FHG-T09,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-FXI-T12,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-FXI-T13,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-SQL-T18,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T37,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T38,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-T39,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-WAS-T40,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-WAS-T41,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-WAS-T42,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-WAS-T43,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-WAS-T44,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-WEB-T11,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-T33,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-T34,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-T35,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-T36,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-T37,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-SQL-T19,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FHG-T10,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-APP-07,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-APP-08,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-CSF-01,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-CSF-02,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-CSF-01,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-CSF-02,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-ADC-01,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-ADC-02,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-CSF-03,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-CSF-04,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-SQL-99,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-ADC-01,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-ADC-02,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-CSF-03,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-CSF-04,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-SQL-99,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T38,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T39,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T40,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T41,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T42,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-T46,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FHG-T11,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-T14,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-T15,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-IHM-T19,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-IHM-T20,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-T45,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D10,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-D11,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-D12,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-D13,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-D14,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-D15,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-D16,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-D17,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-D18,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-D19,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-FHG-D04,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-FHG-D05,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-D17,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-D16,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-WAS-D19,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-WAS-D20,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-SQL-T02,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-APP-09,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-D20,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-EIM,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-T12,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-XEN-14,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-D20,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-D22,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D21,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FHG-D07,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-D06,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T46,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T47,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FHG-T12,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-T17,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-T59,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T48,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T49,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T50,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T51,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T52,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T53,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T54,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T55,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-T48,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FHG-T13,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-T18,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D22,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D23,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D24,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D25,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D26,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D27,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D28,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D29,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D30,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D31,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D32,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D33,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D34,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-D23,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-D24,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-D25,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-D26,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-D27,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FHG-D08,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FHG-D09,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FHG-D10,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-D07,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-D08,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T60,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T61,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-T49,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-T50,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FHG-T15,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FHG-T16,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-T20,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-T21,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-15,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-16,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-17,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-18,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-19,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-20,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-21,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-22,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-23,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-24,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-25,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-26,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-27,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-APP-11,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-APP-12,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-APP-13,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-APP-14,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-APP-15,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-FHG-04,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-FHG-05,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-FHG-06,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-FXI-03,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-FXI-04,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T44,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-T47,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-T16,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FHG-T18,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T45,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-T60,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-T30,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T62,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T63,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T64,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T65,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T66,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-T51,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-T52,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FHG-T19,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-T22,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-T23,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T67,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T68,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T69,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T70,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T71,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-T53,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-T54,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FHG-T17,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-T24,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-T25,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D18,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D19,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-D21,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FHG-D06,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-D05,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T56,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T57,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T58,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T59,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FHG-T14,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-FXI-T19,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-28,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-29,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-30,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-31,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-T61,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-D28,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-D29,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T82,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T83,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T84,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T85,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-XEN-32,wmk.tzghosting.net,Windows Server 2012 R2 Standard
CSN-WMK-APP-16,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-APP-17,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-APP-18,wmk.tzghosting.net,Windows Server 2008 R2 Standard
CSN-WMK-APP-19,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-D35,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D36,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D37,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D38,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D39,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D40,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D41,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D42,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-D43,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-D31,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-D32,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-D33,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-D30,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-XEN-T86,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T87,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T88,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T89,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T90,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T91,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T92,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T93,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T94,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T95,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T96,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-XEN-T97,wmk.tzghosting.net,Windows Server 2012 R2 Standard
ABN-WMK-APP-T62,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-T63,wmk.tzghosting.net,Windows Server 2008 R2 Standard
ABN-WMK-APP-T69,wmk.tzghosting.net,Windows Server 2008 R2 Standard
